,id_AS14.01,id_AS14.02,id_AS14.03,id_AS14.05,id_AS14.06,id_AS14.07,id_AS14.08,id_AS14.09,id_AS14.12,id_AS14.13,id_AS14.14,id_AS14.15,id_AS14.16,id_AS14.17,id_AS14.19,id_AS14.20,id_AS14.23,id_AS14.24,id_AS14.25,id_AS14.26,id_AS14.27,id_AS14.28,id_AS14.29,id_AS14.30,id_AS14.31,id_AS14.32,id_AS14.33,mood,circumplex.arousal,circumplex.valence,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,screen,sms,asleep,active,missing_hour,prev_mood,"sin(1,freq=W-SUN)","cos(1,freq=W-SUN)","sin(2,freq=W-SUN)","cos(2,freq=W-SUN)","sin(3,freq=W-SUN)","cos(3,freq=W-SUN)",day,dayofweek,is_weekend,dayofyear,quarter
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.2,1.0,1.6368674424448715,302.8696072150072,628.4939603174604,961.423,0.0,0.0,0.0,121.82100000000001,88.85366666666667,17.478333333333335,0.0,210.47921666666667,0.0,1.0,2468.926018347679,1.0,8.0,0.0,0.0,6.4,-0.9749279121818235,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,29,5,1,88,1
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,-0.5,0.75,0.6873015873015881,72.82674575163398,868.0845,889.55125,0.0,0.0,0.0,67.388,88.9525,0.0,33.2385,38.296,0.0,0.0,2310.2855282161,0.0,8.0,0.0,10.0,8.0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,30,6,1,89,1
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0.0,0.6,1.6921315412013493,280.158860204991,452.1449001527884,569.5477416666666,6.8758333333333335,51.176,0.0,135.58983333333333,495.7909,112.27850000000001,29.29,50.78804761904762,0.0,3.0,2800.6009799100084,0.0,11.0,0.0,0.0,7.5,0.0,1.0,0.0,1.0,0.0,1.0,31,0,0,90,1
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.2,0.0,2.8426378251056637,102.66761024835374,603.7090128791831,371.88381666666663,85.18568831168832,78.247,60.576,103.3645,817.9701298701299,337.6393181818182,0.0,86.07193055555555,0.0,1.0,1569.1110443593413,0.0,10.0,1.0,0.0,7.4,0.7818314824680297,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,1,1,0,91,2
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0.3333333333333333,0.6666666666666666,2.445998655317363,239.90593494590456,589.8610502068643,402.51261904761907,48.23868333333334,0.0,90.481,228.13343333333336,802.1474999999999,0.0,0.0,90.52789285714286,0.0,3.0,2017.2792886137358,0.0,7.0,0.0,0.0,6.0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,2,2,0,92,2
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,-1.2,0.0,1.181723345002586,432.1398295415153,746.2421511505523,625.0606346153845,25.41133333333333,0.0,0.0,90.58485714285713,574.2514166666666,19.082,0.0,91.88666666666667,0.0,3.0,3087.93032975647,0.0,8.0,0.0,0.0,6.5,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,3,3,0,93,2
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0.2,0.4,3.0405434689758195,205.5627572441,613.1633654040404,495.6380714285714,0.0,0.0,0.0,117.77749999999999,466.44595555555554,22.60585714285714,0.0,66.831,0.0,2.0,3798.6103132714043,1.0,11.0,0.0,0.0,6.4,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587338,-0.9749279121818235,-0.2225209339563148,4,4,0,94,2
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,-0.4,0.6,2.856055252882692,1723.65318562753,414.2327307692307,76.369,0.0,0.0,0.0,52.7905,257.9895,31.32416666666667,0.0,60.7935,0.0,0.0,760.1968917290369,0.0,10.0,1.0,0.0,6.2,-0.9749279121818235,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,5,5,1,95,2
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,-0.75,0.5,1.545787186619235,562.5048991071428,720.3088884615385,93.607,0.0,57.203,0.0,68.245,321.46,0.0,0.0,25.1715,0.0,3.0,2147.656052347591,0.0,9.0,1.0,0.0,6.8,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,6,6,1,96,2
19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,-0.6666666666666666,0.25,1.2160949081836292,106.08188313075813,884.1048520535021,412.2463333333334,9.2256,0.0,17.107,115.54866666666666,539.012375,60.247,0.0,102.90550000000002,0.0,1.0,1691.2701818094704,0.0,12.0,0.0,0.0,6.5,0.0,1.0,0.0,1.0,0.0,1.0,7,0,0,97,2
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,-0.4,0.3333333333333333,1.8078493982723634,141.17671213606656,1136.0647905087471,1484.4548333333335,6.377,0.0,0.0,209.51399999999995,627.8023416666665,0.0,0.0,36.143,0.0,1.0,1995.5749157798018,0.0,6.0,0.0,0.0,6.5,0.7818314824680297,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,8,1,0,98,2
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,-0.8,1.0,2.88921874877589,711.1026803418804,794.898463966589,413.03638095238097,0.0,0.0,0.0,213.79649999999998,542.2692958333333,0.0,0.0,279.6296666666667,0.0,2.0,1665.0593405219906,0.0,8.0,0.0,0.0,6.6,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,9,2,0,99,2
22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,-0.4,0.8,1.8951145246773857,130.7543205712588,827.2969184640524,1585.8345000000002,0.0,1.059,23.195,50.94833333333333,225.90855952380952,0.0,0.0,85.2595,0.0,2.0,1261.5050880639258,0.0,11.0,1.0,0.0,7.4,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,10,3,0,100,2
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,-1.2,0.8,1.9196688497534522,261.3560512274001,357.6611194139193,644.7746666666666,21.2234,0.0,0.0,46.388,156.9301666666667,34.234,0.0,88.16333333333334,0.0,0.0,1669.4934184871356,0.0,11.0,0.0,0.0,7.4,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587338,-0.9749279121818235,-0.2225209339563148,11,4,0,101,2
24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,-0.75,0.75,1.7339774752876362,80.00534464285715,1111.3114527777775,592.5908333333334,0.0,0.0,0.0,55.29966666666667,178.216,5.031,0.0,121.77824999999999,0.0,0.0,8561.600844102912,0.0,11.0,0.0,0.0,7.0,-0.9749279121818235,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,12,5,1,102,2
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,-1.25,1.0,0.33651189490489736,70.29957272727272,416.9900357142857,144.435,16.243000000000002,0.0,0.0,56.2428,34.501999999999995,0.0,0.0,0.0,0.0,0.0,831.3139375720708,0.0,15.0,0.0,0.0,7.25,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,13,6,1,103,2
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,-1.2,0.6,2.0132955472772207,106.03838083843665,852.0742931433226,1682.680004761905,29.77433333333333,0.0,0.0,58.50750000000001,1285.5755333333334,29.104,0.0,272.17325,0.0,1.0,4944.788440975142,1.0,9.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,14,0,0,104,2
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0.0,0.8,2.162691666737406,124.845222548298,560.5103828059969,404.6640238095238,4.347666666666666,0.0,0.0,76.3685,588.5702954545454,8.363,0.0,70.703,0.0,1.0,3130.5482841482044,1.0,8.0,0.0,0.0,7.2,0.7818314824680297,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,15,1,0,105,2
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0.75,0.5,2.786648067050933,111.2950272343248,759.157974108669,115.29254166666668,0.0,0.0,0.0,40.784,761.5441666666668,0.0,0.0,159.0115,0.0,0.0,1926.490980581336,1.0,7.0,1.0,0.0,6.4,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,16,2,0,106,2
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.625,-0.125,0.625,1.3660285601303237,91.4093593253968,1351.1978847236098,90.235,0.0,0.0,0.0,45.6055,532.0663666666667,0.0,0.0,49.718,0.0,1.0,4867.905563819007,0.0,10.0,0.0,0.0,7.2,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,17,3,0,107,2
30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,-0.8,0.8,2.256792160679426,209.671435989011,725.4843625,97.671,31.985333333333337,0.0,0.0,43.144999999999996,1761.8363333333334,21.29133333333333,0.0,50.407000000000004,0.0,1.0,3199.825965594212,0.0,12.0,1.0,0.0,6.625,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587338,-0.9749279121818235,-0.2225209339563148,18,4,0,108,2
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,-0.2,1.0,2.3863658813721664,110.76544364801863,487.12219754689755,184.818,31.876333333333335,29.084,0.0,31.482,149.072,64.445,0.0,222.63866666666667,0.0,1.0,2980.6372727896496,0.0,11.0,0.0,0.0,6.8,-0.9749279121818235,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,19,5,1,109,2
46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.333333333333333,0.0,0.0,0.0,688.3775841575092,549.8452333333333,88.392,0.0,0.0,0.0,101.00391666666667,70.8065,0.0,0.0,0.0,0.0,3.0,754.3612953672341,1.0,0.0,0.0,24.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,16,6,1,75,1
47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0.5,0.5,1.17647890465228,104.02929424963925,581.1050526515153,2054.7995,0.0,0.0,0.0,62.8105,41.46746666666667,0.0,0.0,0.0,0.0,4.0,1331.419352756128,0.0,0.0,0.0,17.0,6.333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,17,0,0,76,1
48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0.6,0.8,5.267625222130502,1089.6033853549645,381.4165674603175,29.647666666666666,0.0,0.0,0.0,88.72200000000001,82.2502,0.0,0.0,0.0,0.0,5.0,408.3061748368108,1.0,0.0,3.0,0.0,6.75,0.7818314824680297,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,18,1,0,77,1
49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0.4,0.4,7.575162164415436,146.45717410824471,355.83562370129874,99.1019,0.0,0.0,0.0,90.588,20.539,72.2674107142857,0.0,0.0,0.0,2.0,1265.8735815179446,1.0,0.0,7.0,0.0,8.2,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,19,2,0,78,1
50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,-0.5,0.75,5.736599045048336,279.24190551393053,395.53458589743593,42.5463,0.0,0.0,0.0,45.1186,121.30900000000001,0.0,0.0,0.0,0.0,6.0,647.0454126882337,1.0,0.0,3.0,0.0,6.8,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,20,3,0,79,1
51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,-0.75,0.75,6.95107019760258,220.93717563612861,375.95656166056165,239.0475,0.0,0.0,0.0,37.944,184.61996153846155,76.01643809523809,0.0,0.0,0.0,6.0,1644.0682635324285,1.0,0.0,5.0,0.0,7.25,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587338,-0.9749279121818235,-0.2225209339563148,21,4,0,80,1
52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,-1.0,-0.5,10.705048483989632,222.0040538649947,279.38443878205123,121.3365,0.0,0.0,0.0,43.204,80.52960457516338,103.12546025641025,0.0,0.0,0.0,6.0,751.533617655763,1.0,0.0,11.0,0.0,7.5,-0.9749279121818235,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,22,5,1,81,1
53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,-1.0,0.0,5.393943140670647,101.69957482078854,409.6799200244201,129.2379,0.0,0.0,0.0,61.865,101.54516666666666,193.64666053391053,0.0,0.0,0.0,4.0,427.471954355812,1.0,0.0,6.0,4.0,6.5,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,23,6,1,82,1
54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0.2,-0.2,3.746991900035999,164.24068055555554,431.5023780303031,445.5108333333333,0.0,0.0,0.0,81.80799999999999,64.1685,0.0,0.0,0.0,0.0,3.0,346.90951166022387,0.0,0.0,1.0,0.0,6.25,0.0,1.0,0.0,1.0,0.0,1.0,24,0,0,83,1
55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,-1.25,0.75,5.5323277165548905,190.54341331168837,636.1080204545456,279.35766666666666,0.0,0.0,0.0,43.2945,30.219114285714287,0.0,0.0,0.0,0.0,2.0,478.59614421425204,0.0,0.0,4.0,0.0,6.4,0.7818314824680297,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,25,1,0,84,1
56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,-1.2,0.4,7.054883097740211,172.61388721453665,355.95572017543867,239.24141666666665,0.0,0.0,0.0,41.95,473.4399246031747,0.0,0.0,0.0,0.0,4.0,662.8460720213664,0.0,0.0,7.0,0.0,7.75,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,26,2,0,85,1
57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0.0,0.5,5.492376214131624,383.50018452380954,484.1968880952381,71.5172857142857,0.0,0.0,0.0,124.015875,23.996000000000002,0.0,0.0,8.041699999999999,0.0,3.0,472.3350663812121,0.0,0.0,1.0,0.0,7.2,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,27,3,0,86,1
58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,-0.6,0.6,6.278359873875348,109.74006514130153,289.5462619047619,131.39616666666666,0.0,0.0,0.0,69.25460000000001,433.19999999999993,0.0,0.0,0.0,0.0,5.0,630.571448117589,2.0,0.0,3.0,0.0,7.25,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587338,-0.9749279121818235,-0.2225209339563148,28,4,0,87,1
59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,-0.75,0.25,10.379264521449482,881.1587356034318,667.8746761904763,531.634,0.0,0.0,0.0,52.841,222.09675,77.56379166666667,0.0,0.0,0.0,4.0,536.3977673068882,0.0,0.0,11.0,0.0,6.8,-0.9749279121818235,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,29,5,1,88,1
60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,-1.0,0.75,5.56340810226126,138.5680452589808,212.74633333333333,330.92430476190475,0.0,0.0,0.0,55.0348,121.66646666666668,0.0,0.0,0.0,0.0,5.0,717.1057161326804,1.0,0.0,3.0,1.0,7.25,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,30,6,1,89,1
61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,-0.8,0.4,3.7529501679426365,144.9131165901172,318.50364874686716,297.85639999999995,0.0,0.0,0.0,62.602000000000004,504.7091833333333,0.0,0.0,0.0,0.0,7.0,749.2381889664009,2.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,31,0,0,90,1
62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,-0.2,0.8,6.287052772537307,337.09488939393935,176.07044795008912,32.006166666666665,0.0,0.0,0.0,111.08633333333333,71.80324999999999,111.2,0.0,0.0,0.0,2.0,316.45411646799505,1.0,0.0,4.0,0.0,7.2,0.7818314824680297,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,1,1,0,91,2
63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,-0.6,-0.2,7.658893483191203,256.4051219603784,385.1017887667888,781.5614,0.0,0.0,0.0,87.14500000000001,122.74613333333333,0.0,0.0,0.0,0.0,2.0,658.9239064255679,0.0,0.0,7.0,0.0,7.4,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,2,2,0,92,2
64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,-0.25,0.0,7.740140157839726,102.98456562618668,382.1394655067154,183.42455,0.0,0.0,0.0,56.13199999999999,41.2125,49.09731428571429,0.0,0.0,0.0,2.0,588.8924855007319,0.0,0.0,7.0,0.0,6.4,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,3,3,0,93,2
65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,-1.2,0.2,5.454488558615051,202.7821880952381,348.9461083200425,239.59824999999998,0.0,0.0,0.0,97.62,52.854,0.0,0.0,0.0,0.0,3.0,380.12741320566437,0.0,0.0,4.0,0.0,5.75,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587338,-0.9749279121818235,-0.2225209339563148,4,4,0,94,2
66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0.0,0.6,7.726073339532607,192.81955,438.72922619047625,206.44282539682538,0.0,0.0,0.0,73.141,151.34116666666668,47.12820634920635,0.0,0.0,0.0,5.0,1751.4075636813948,1.0,0.0,5.0,0.0,6.4,-0.9749279121818235,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,5,5,1,95,2
67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,-1.0,-1.25,3.4433523225736393,82.62450732323234,251.6729904761905,110.22333333333334,0.0,0.0,0.0,30.011000000000003,173.8310476190476,0.0,0.0,0.0,0.0,2.0,493.681163990432,0.0,0.0,1.0,8.0,7.4,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,6,6,1,96,2
